#timestamp x y z q_x q_y q_z q_w
1594369890.411613 0.736845216771149 0.838991925502443 0.315556628989584 0.025885584071521 -0.045325509044195 0.081870448222353 0.995275220466698
1594369890.511818 0.792993386815571 0.924195795729126 0.331470672389819 0.022118269234379 -0.047597677764650 0.080714764622026 0.995354394178024
1594369890.612001 0.851894548279372 1.013324058770158 0.339992967189476 0.014971110161419 -0.045620693209067 0.093307205858883 0.994478950780995
1594369890.712378 0.913134889832590 1.105400200188384 0.334722748591058 0.010608943620199 -0.046716579400425 0.092790116645096 0.994532556419034
1594369890.812710 0.969542166020560 1.197778470732890 0.335489773931285 0.009555243235425 -0.049799379982076 0.088234475726346 0.994808220901603
1594369890.913152 1.015389212147448 1.289677294170797 0.351214518810889 0.012223811204218 -0.051608112087622 0.074848268085633 0.995783569843859
1594369891.012685 1.063510336269628 1.383739281215730 0.372526975669716 0.014830398543936 -0.047053762230565 0.083623103401339 0.995275428872084
1594369891.112309 1.115180275469593 1.474149138513929 0.388588478450603 0.020062713732181 -0.042571251055009 0.089852786086858 0.994842526701460
1594369891.212075 1.171424995619140 1.561445345994790 0.390515911139755 0.024781550051373 -0.037906280949611 0.092394485378894 0.994692036618970
1594369891.311918 1.238391367953151 1.654981497792809 0.378874286388870 0.028262475900191 -0.032733103883263 0.094057115251476 0.994627083603063
1594369891.411717 1.314723891665460 1.757325779917781 0.366641262280310 0.028902706739309 -0.028594957791871 0.099823480012864 0.994174147104091
1594369891.511732 1.384326745085215 1.860539174436370 0.372774655074528 0.029606671497876 -0.026880658948747 0.099433080527670 0.994240382238662
1594369891.611583 1.439857951448948 1.960372981372537 0.394968976669643 0.026378793320847 -0.025296390166956 0.109489458616731 0.993315816021912
1594369891.711688 1.493686120784675 2.065648506501796 0.411313803716319 0.020106130681699 -0.023361509805123 0.112911741584967 0.993126840831971
1594369891.811823 1.561198714379664 2.174170154615760 0.410942485372677 0.013747061394305 -0.022516936655610 0.116566755760352 0.992832411496613
1594369891.912316 1.627149160267498 2.286226535812530 0.399891961183093 0.012019229150775 -0.026598863200182 0.108356963137090 0.993683454197962
1594369892.012900 1.687852210920092 2.398210592735717 0.400076570168835 0.014982072032838 -0.034293030697216 0.090376256472903 0.995204329687704
1594369892.112708 1.747315926185076 2.505558581293929 0.420573068067807 0.019158100237403 -0.038425984560321 0.088426870718567 0.995156821531557
1594369892.212284 1.804646845550098 2.601323539602031 0.441004916480277 0.021551770996025 -0.038507319053867 0.091958375264032 0.994784582090527
1594369892.311949 1.866650921733112 2.697415082243236 0.440535358874807 0.022513105783554 -0.034800074646302 0.095175085161094 0.994597314513354
1594369892.411618 1.943251301503994 2.797714022361276 0.424956854111624 0.026428945065510 -0.031734653896231 0.099239014323901 0.994206236472512
1594369892.511371 2.026135193954820 2.905070332893432 0.415619292748986 0.031740516625184 -0.030474183382411 0.106045244184618 0.993387270875449
1594369892.611253 2.105061865054942 3.009111109390336 0.431368813697334 0.036595939098308 -0.032413639980599 0.111193588540319 0.992595627157531
1594369892.711360 2.170043569087310 3.110746853968088 0.461158582710563 0.034984420015943 -0.036105861095666 0.116180898423550 0.991954865904790
1594369892.811542 2.238060796263338 3.224056606318684 0.479942239801325 0.028681300863287 -0.037408808953542 0.119801166559233 0.991678196031616
1594369892.911877 2.317152348846973 3.342407601640171 0.475375477316497 0.023676720103531 -0.038168964065069 0.118913661887031 0.991888140933221
1594369893.012485 2.391789416714341 3.457518037747350 0.470969869741503 0.020746148910247 -0.040449653834785 0.104884509053672 0.993444846265064
1594369893.112869 2.451231004869510 3.567976611119078 0.484732574582361 0.021186398345827 -0.043197255938639 0.091206161600056 0.994669075467160
1594369893.212587 2.509822317769384 3.674160754459038 0.504634249141100 0.024063790039349 -0.041303446571859 0.093093441538313 0.994509210843614
1594369893.312021 2.580519955325224 3.779587441330372 0.520408893747442 0.024428520488546 -0.035183950473764 0.101938705536269 0.993868118680440
1594369893.411836 2.664727666874831 3.887844140465571 0.516119606581025 0.024380331158061 -0.030925291473233 0.100350960721397 0.994172475218570
1594369893.511533 2.758287520483946 4.005630299819594 0.507646142389187 0.025341180469780 -0.031345301670425 0.104285437273959 0.993730267330212
1594369893.611439 2.847473766789128 4.125923747199769 0.508582908856095 0.027306707215193 -0.033529149428108 0.106109749871056 0.993413741027373
1594369893.711093 2.927350243825893 4.245163538823020 0.532113180973933 0.028690394645229 -0.036699350524360 0.120544138986439 0.991614405644762
1594369893.811235 3.008589996035721 4.357397449454169 0.557980211187138 0.028955108518294 -0.040949326355829 0.123473549774488 0.991079732850889
1594369893.911630 3.087419708592325 4.470021106089193 0.561842914325564 0.027899660829000 -0.043561715234110 0.120980448227316 0.991306066277319
1594369894.011982 3.163477359273909 4.589035946551833 0.556267160898746 0.026434415882995 -0.046417760279344 0.119644993078224 0.991378680837394
1594369894.112616 3.241977563639834 4.711035524907180 0.563159726979936 0.024431429947576 -0.047748906468091 0.103476410472401 0.993184665426108
1594369894.212510 3.321514061596941 4.829025910928857 0.590102224952638 0.022305566343635 -0.044202566419746 0.101669918503058 0.993585337303034
1594369894.312244 3.394094919856604 4.931360118033665 0.609081289202213 0.022442232141275 -0.040483625898393 0.103705453536647 0.993530372538957
1594369894.411804 3.475048223010325 5.038609861318466 0.608340978187527 0.019305402303261 -0.034163630979361 0.111958046217728 0.992937834734546
1594369894.511651 3.566800182321377 5.152038278109932 0.593939834285572 0.017709500549261 -0.031130854347542 0.112306219860146 0.993027973663691
1594369894.611494 3.657530964096575 5.273256112822109 0.592340793380800 0.019274856891408 -0.032006339600081 0.118011721493721 0.992309078718578
1594369894.711231 3.746657581304122 5.392717379463308 0.617923840659746 0.022699451604604 -0.032786243735871 0.128413479618033 0.990918652246963
1594369894.811584 3.823880815669366 5.501321789951150 0.651476392677216 0.025644505310374 -0.036001477772171 0.123687165328886 0.991336339532913
1594369894.911699 3.898910893804675 5.614600845858064 0.664610404802361 0.025669997597122 -0.038586265785408 0.127029388683822 0.990815666875893
1594369895.011922 3.983376606893299 5.738663615235921 0.649567256942292 0.024344322087467 -0.040482157260758 0.125252149934163 0.990999721424023
1594369895.112303 4.067793739647579 5.868262099435291 0.634321416129409 0.022377956093436 -0.043298932913823 0.115789647128171 0.992077208239129
1594369895.212785 4.144728783881094 5.991231327981459 0.635268647969029 0.025064882501166 -0.047019004294566 0.096475597866785 0.993908156680788
1594369895.312586 4.219937414556083 6.107669093540991 0.652032435146101 0.026762470254098 -0.047258387758422 0.090698493495876 0.994396398952630
1594369895.411904 4.298279029755837 6.227773823988477 0.668159644177803 0.019080428678249 -0.045029375129103 0.099337995629033 0.993851223896892
1594369895.511472 4.391792877564966 6.355308039937307 0.659669851231200 0.012897769153672 -0.046615466763234 0.104451130640579 0.993353213674378
1594369895.611229 4.496311510324328 6.489652900412779 0.643192912655126 0.012174170511025 -0.051573099921321 0.109581004925037 0.992564359775476
1594369895.711312 4.592613704779781 6.617556741682251 0.656151907988232 0.017632360475308 -0.055885412676688 0.108654723750471 0.992350780480743
1594369895.811179 4.672467501026571 6.741742674015200 0.692692991321681 0.019390169231504 -0.058474209697710 0.120291860642509 0.990825240090588
1594369895.911284 4.752641490555470 6.868755002730489 0.715537027821298 0.017098822535122 -0.057221243546034 0.129151082574473 0.989824912509685
1594369896.011765 4.844009820787702 6.998146434043882 0.709343469764734 0.015600602590212 -0.055948684221781 0.128063052026934 0.990063745744801
1594369896.112510 4.932815791402017 7.126914166061916 0.700392018163723 0.017571841934515 -0.057858862506496 0.115527971322134 0.991461986282218
1594369896.213124 5.012010607770488 7.251019354357354 0.713469138108899 0.021230289921352 -0.057796637148917 0.097642957463509 0.993314993535242
1594369896.312678 5.080672986336650 7.371948668816428 0.737868897884094 0.022675996349110 -0.054361960622213 0.108528860808231 0.992346745245108
1594369896.412323 5.160829355220329 7.494119407632092 0.755924739335835 0.020610781995750 -0.046532969602834 0.115799896630217 0.991967873646069
1594369896.512039 5.255177829803957 7.617116639247788 0.744480077077663 0.020915328336987 -0.043253566671402 0.121852347912627 0.991384730222806
1594369896.611904 5.356793409205081 7.744947283835030 0.727454412412755 0.026410143144512 -0.046866751618416 0.124489210346893 0.990761549737896
1594369896.712183 5.450669110266297 7.865476343717242 0.739169943801277 0.035405538373646 -0.051107717909588 0.115091854929345 0.991407239206712
1594369896.811973 5.529577649081673 7.988013458018795 0.773990558676889 0.038088684775811 -0.052638034340749 0.122551864158254 0.990333039953800
1594369896.911687 5.611293535392806 8.115269326539089 0.794710680890969 0.036660734428476 -0.052879384257362 0.134599614232798 0.988808730301323
1594369897.011953 5.702451316255956 8.245621191328953 0.791411416108153 0.034134703214212 -0.053688316435895 0.132271118404402 0.989169721509314
1594369897.112498 5.792717881017588 8.374927946273035 0.792865133339834 0.033188886592901 -0.054976887214576 0.117645218768220 0.990977114861844
1594369897.212745 5.868630714093082 8.496643692625902 0.812662109868101 0.034185986368128 -0.056922166379691 0.107292360071797 0.992007829999800
1594369897.312379 5.931839816079513 8.613422666670193 0.840845586582141 0.035262634919680 -0.060423083490010 0.115462504338630 0.990845097707981
1594369897.412149 6.009289157598978 8.729062631247833 0.857171517101151 0.030033397426475 -0.054965269123610 0.118319690664661 0.990998115553313
1594369897.511949 6.101856808971508 8.853253550642721 0.844092082372610 0.025834266984350 -0.050248380833386 0.122421253442337 0.990868673224973
1594369897.611889 6.207677425181574 8.980899554419819 0.829154570169009 0.025834912887554 -0.051613843476759 0.122980768207570 0.990729175450451
1594369897.712138 6.307541890321583 9.101312104304762 0.843749671155306 0.028992954828180 -0.054628607281850 0.113503364627422 0.991610866244938
1594369897.811821 6.386890618155138 9.222821451108492 0.878752181661120 0.026527487911095 -0.057289353246881 0.124892572597516 0.990159617283830
1594369897.911742 6.467703914965474 9.349211366588422 0.899639552725653 0.021368347996415 -0.058585313328962 0.129280956553965 0.989645183405926
1594369898.011907 6.555043352250496 9.477884835172803 0.893472893294038 0.017169061551927 -0.059373922067474 0.128639367019729 0.989763544467325
1594369898.112397 6.643248007185921 9.610421216542250 0.887326944517942 0.016955687272752 -0.061252670361572 0.115664757435922 0.991252883440941
1594369898.212937 6.718499042566776 9.738812280534232 0.901926884258679 0.019360793779512 -0.063532819935657 0.094403504289237 0.993316021633180
1594369898.312238 6.789816089958064 9.864347474915466 0.929951910600770 0.017847794418773 -0.060042468320236 0.108448729665734 0.992126620581412
1594369898.411783 6.873374467330841 9.983383973859620 0.949622978022106 0.012145501207217 -0.053353978592992 0.117217237281186 0.991597680036060
1594369898.511748 6.969990100553198 10.103515581249448 0.938040061872876 0.006714002904929 -0.050058700614878 0.114602373309441 0.992126677743116
1594369898.611542 7.073038552110280 10.228106842983790 0.921958982925783 0.005641407147736 -0.051468903071085 0.120565779755426 0.991354134148854
1594369898.711722 7.172576145831361 10.346305551222715 0.931106769803430 0.010519034016503 -0.054341530127905 0.116821940331704 0.991609289127456
1594369898.811770 7.251931213761744 10.463756697066565 0.966542407689181 0.015733064132376 -0.057681938997405 0.119483247512233 0.991034317352554
1594369898.911607 7.331424777448637 10.587451830165151 0.995356116641507 0.013198431196028 -0.057878438517402 0.129024186935579 0.989862943520147
1594369899.011833 7.420815494676440 10.716322889470870 0.995055189826964 0.006985670902590 -0.058695384422443 0.129045869871148 0.989875353627287
1594369899.112367 7.511615502247789 10.848185306011102 0.987028588731619 0.005995914835337 -0.062845239734039 0.116396937971199 0.991194369273248
1594369899.212776 7.593203736373889 10.974964827673004 0.991959489549194 0.009254124547174 -0.066040054805037 0.102523789753585 0.992492793361635
1594369899.312429 7.669402280854510 11.094042869221999 1.016502441702111 0.011120930247732 -0.067995498822042 0.108080122670453 0.991751795629285
1594369899.412142 7.752175995895018 11.213042799202253 1.037293015789116 0.006281785546541 -0.064665917381362 0.110955696520197 0.991699395839937
1594369899.511949 7.848859069315831 11.336297714300693 1.031363433713135 0.001208548116834 -0.061923639206863 0.111018972147347 0.991886480471520
1594369899.611637 7.946918323607183 11.465686048391783 1.015585375467004 -0.000655852579793 -0.064629434964079 0.117300529955846 0.990991014926826
1594369899.711859 8.042266702027380 11.590815775801145 1.023947467748425 -0.001034442908449 -0.066223501964495 0.108693726813517 0.991866448402617
1594369899.811653 8.125966723886087 11.718296379648120 1.054319777708185 -0.008936613265248 -0.057700779801166 0.115121674011037 0.991633882603144
1594369899.911439 8.205795078225062 11.843332934775209 1.072333753895941 -0.016041595755230 -0.049378644071131 0.125081934124040 0.990787023770051
1594369900.011501 8.287569488301211 11.968429361574405 1.064464439052750 -0.017643815317446 -0.049692816549495 0.131079704204239 0.989968398945216
1594369900.111973 8.372509889358023 12.091651964499681 1.050812110317217 -0.016204179634724 -0.054518241026333 0.124967233648588 0.990529341550256
1594369900.212663 8.455839800093736 12.214197359831791 1.057848211918486 -0.014713267708323 -0.055816302363617 0.106815381132444 0.992601901316601
1594369900.312336 8.529118200854496 12.336185549105082 1.076558938853239 -0.013846976565921 -0.057010528741733 0.115544206036211 0.991568251460299
1594369900.412338 8.609839323473587 12.453170923762221 1.089851648087673 -0.013691427661239 -0.057167574150724 0.113256709854171 0.991825252223056
1594369900.512625 8.700224413812837 12.574489593302124 1.078076994924986 -0.014323925259347 -0.056663423534554 0.097964329849933 0.993472229946848
1594369900.612202 8.800697446894736 12.697529313163063 1.061972113455854 -0.012554393979105 -0.058614071959553 0.101329778491085 0.993045343250290
1594369900.712211 8.898347801222904 12.812655370850338 1.065996240046795 -0.004027761031457 -0.062256722343377 0.091229865959576 0.993873729012460
1594369900.811832 8.981157785047994 12.931978818064774 1.099432074774310 0.000559253401567 -0.058888554550574 0.097286952320482 0.993512493271611
1594369900.911453 9.068823935210887 13.049171647126737 1.120507568334369 0.001090839111371 -0.052777856204496 0.104372922593505 0.993136244930062
1594369901.011467 9.162312696708547 13.172880108733867 1.117861991754242 0.000792324199262 -0.050946763696754 0.105392984543684 0.993124422366184
1594369901.111969 9.256060412274707 13.299172761108739 1.121895596199399 0.003625578921725 -0.052493404580639 0.091074890607349 0.994452946073306
1594369901.212252 9.342143338978401 13.417658613028534 1.148865300360053 0.009585529326118 -0.052782801078178 0.080224571778353 0.995332161452076
1594369901.311995 9.421611688718755 13.535398764735270 1.177256745242434 0.012979059114484 -0.051256226203230 0.086983705821003 0.994805598205777
1594369901.411892 9.506782107935557 13.654477927393065 1.190908133696923 0.009603043955839 -0.043290650036857 0.088262961114464 0.995109718001727
1594369901.511925 9.603398324139189 13.767321918574506 1.179496989704067 0.008011949197856 -0.039358797069328 0.085897126134810 0.995494036890774
1594369901.611797 9.703164943566604 13.883316963211323 1.165108807546641 0.011667334484788 -0.044274417551765 0.092249727827728 0.994682681548334
1594369901.712108 9.796971773834864 13.989958374718704 1.171581818675427 0.017148110102553 -0.048864391566779 0.083022044552681 0.995201262898623
1594369901.812069 9.877178017843042 14.104964583092354 1.198864917755950 0.018000094383592 -0.050385189961943 0.086975584233447 0.994772625770297
1594369901.911995 9.959009470181218 14.228721295882204 1.215423733399370 0.015441500975453 -0.051506093666172 0.092554234668262 0.994254693731867
1594369902.012307 10.045741823374431 14.352890234896931 1.214160349377138 0.013342566067092 -0.054309285203127 0.085495816326978 0.994767783385678
1594369902.112879 10.134695909713242 14.470422539947441 1.208847591931465 0.010290760968000 -0.056993869162312 0.064162657605311 0.996257472988601
1594369902.213142 10.220997522388320 14.579452316524076 1.218555119223777 0.007049021774103 -0.055636631578589 0.045337915870786 0.997396285286401
1594369902.312693 10.301980893440080 14.692840124185057 1.235662151490096 0.004609548021989 -0.051334784529642 0.048359555324672 0.997499295926132
1594369902.412362 10.395133450538227 14.805647539143955 1.248611801677731 0.003380301559765 -0.040337354192886 0.048219318704386 0.998016216662719
1594369902.512070 10.492154304520529 14.918489607027732 1.241598157386662 0.008627689135383 -0.036145239122740 0.048102960008055 0.998150885341193
1594369902.611700 10.588072233625548 15.032795107613515 1.235509796804352 0.018907309731748 -0.040812693560385 0.055358718242105 0.997452881091455
1594369902.711647 10.686141242212120 15.150494705593966 1.251417854792626 0.029889430921512 -0.043555170060699 0.059381040733987 0.996836727393970
1594369902.811324 10.776944223454654 15.269349936645144 1.278397698431920 0.032318537357050 -0.038206760728075 0.077331449629862 0.995748764737327
1594369902.911393 10.871156037781198 15.389338284196041 1.293654097005211 0.031209905321097 -0.030879230353412 0.090018632731036 0.994971889403849
1594369903.011860 10.968999584991519 15.521515244502471 1.292577549902981 0.032518600283297 -0.031839299219594 0.096353965152134 0.994306146546567
1594369903.112625 11.062143089435276 15.654096629642996 1.297605176602552 0.035585080041722 -0.036404816299060 0.090050552650317 0.994635254450610
1594369903.213146 11.144717448546935 15.770009912871490 1.317840802815197 0.040073744047685 -0.039967346318560 0.082588845468451 0.994975270481856
1594369903.313147 11.217598503088043 15.884778788609976 1.344803857543324 0.042832638178342 -0.042852854689500 0.087391187144686 0.994329813674059
1594369903.413063 11.298426997477359 16.007999812980081 1.354346084947626 0.039396269935618 -0.041995774554544 0.090116641945636 0.994265195850266
1594369903.512830 11.389119003820101 16.137884529202530 1.344408906244634 0.033847566511024 -0.042914305142736 0.092824773257100 0.994181203868373
1594369903.612613 11.490537401444747 16.271246619050402 1.336140327416160 0.030116298576477 -0.043590293127704 0.094096638052765 0.994152260779133
1594369903.712263 11.582561616743977 16.384767040700243 1.354436526173084 0.029693409851360 -0.039763057011061 0.097442781375561 0.994003070954175
1594369903.812081 11.669833956119362 16.501473482796513 1.382323575530798 0.029320357445449 -0.033276207782076 0.101039659079925 0.993893353397601
1594369903.911579 11.752175018691005 16.629358966292248 1.393349616809268 0.025071485754876 -0.026177297504661 0.116686253299334 0.992507172764187
1594369904.011826 11.840422049191487 16.765153830732288 1.387842675552299 0.022960469216739 -0.027092550728416 0.114305127695834 0.992810731373717
1594369904.112183 11.917567481563612 16.899281757847902 1.386076101646357 0.025019241661009 -0.038343574105740 0.106507332352751 0.993257265780929
1594369904.212795 11.991153962368781 17.019906836050598 1.399369154065819 0.030485420499970 -0.049029063658615 0.085458399889908 0.994667608772878
1594369904.312647 12.061969693297236 17.144204425716978 1.426507578927991 0.032689647312836 -0.053066145973589 0.085755086436335 0.994364840619562
1594369904.412451 12.138402310125539 17.274150085076229 1.430680018119818 0.029324763791096 -0.052246346957903 0.084801770809187 0.994594911069716
1594369904.512296 12.228455465772559 17.408110064270002 1.411149181115584 0.025221000664645 -0.052554259026110 0.081968502475464 0.994928698744598
1594369904.611982 12.325080214858721 17.547503651888007 1.400328153985481 0.022014174928343 -0.053272593948706 0.086930582992383 0.994545363760147
1594369904.711903 12.414096592707248 17.675933818013085 1.420669705869081 0.022615537005915 -0.049202128664637 0.084429824578142 0.994956930094215
1594369904.811761 12.502192944292386 17.802256207688401 1.451070525699786 0.022234277524868 -0.043711063131439 0.088050097871868 0.994908116424638
1594369904.911500 12.587575631187461 17.934290426892421 1.457175320181436 0.017335607585808 -0.039127105506250 0.098660595820338 0.994200499475186
1594369905.012062 12.681038664469231 18.068594418094111 1.456110429670531 0.014017652288578 -0.036364199558208 0.084073614087142 0.995697131576230
1594369905.112143 12.756905600012406 18.203532245753930 1.467065656785607 0.017336704083242 -0.038212365354697 0.084018113198815 0.995580338536293
1594369905.212186 12.829450787723880 18.325496869736156 1.490616222437874 0.026190657606255 -0.040434699227746 0.082018232689626 0.995465767396842
1594369905.312307 12.909680901966409 18.437877582714581 1.509766233701505 0.028877354336007 -0.038763544503807 0.075358790801025 0.995984206035949
1594369905.411929 12.992775115196089 18.564918967755879 1.506083066057961 0.024537886132954 -0.038288215692214 0.084523723205696 0.995383164866012
1594369905.511945 13.090000456370289 18.691735662514184 1.499611761469592 0.020778464922412 -0.042390564754795 0.079569861357627 0.995710767531799
1594369905.611616 13.181075418304307 18.828580673658916 1.509506337314166 0.020144247393619 -0.048625217355783 0.090401104066786 0.994513669045103
1594369905.711894 13.267366816447272 18.957100174795215 1.537559379928785 0.022706262040408 -0.050135787072468 0.081161811294820 0.995180179116385
1594369905.811691 13.350299587920588 19.080590035088086 1.560137419265047 0.020126808153896 -0.046094469364881 0.087853254175611 0.994862813265357
1594369905.911706 13.441243392814343 19.206834381480974 1.561559481867336 0.015457313722420 -0.044664962621562 0.089428216990532 0.994871200996588
1594369906.011967 13.528779873258037 19.338437965474171 1.556771997437374 0.013023524530068 -0.047695438516970 0.083503285445980 0.995280229017543
1594369906.112491 13.608453135294509 19.470459154316895 1.571996682972281 0.013745377091888 -0.047901688333859 0.066548640529100 0.996537892559583
1594369906.212232 13.677839141288196 19.588134695072132 1.597150437384864 0.016716323027935 -0.045949018132077 0.066784160268688 0.996568677118807
1594369906.311959 13.757375528930833 19.701129352605104 1.619253774170640 0.015873800835788 -0.040549858893331 0.068931734564031 0.996670530998459
1594369906.411672 13.845247461788988 19.813604222160439 1.612691419595597 0.015329942221878 -0.040950617639040 0.072426241041942 0.996414812914274
